,UMAP1,UMAP2
1025,-5.594774,3.904498
1026,-5.5994015,3.8923025
1027,-5.591697,3.8800638
1028,-5.5963173,3.8618693
1029,-5.599082,3.847213
1030,-5.598086,3.8606946
1031,-5.5922456,3.7916558
1032,-5.5998693,3.758531
1033,-5.5794067,3.7247436
1034,-5.585288,3.7082603
1035,-5.5796795,3.6532545
1036,-5.575275,3.6519835
1037,-5.529346,3.2980473
1038,-5.4973855,3.2557068
1039,-5.512502,3.2466855
1040,-5.495948,3.2423327
1041,-5.503932,3.2033832
1042,-5.5009794,3.186039
1043,-5.492622,3.182944
1044,-5.445719,3.0979264
1045,-5.4311852,3.0765216
1046,-5.4221683,3.051635
1047,-5.4490733,3.0874343
1048,-5.431935,3.0614202
1049,-5.4332776,3.0538664
1050,-5.4265695,3.0393505
1051,-5.374795,2.978582
1052,-5.3449903,2.9540746
1053,-5.3519897,2.9794755
1054,-5.410828,3.0055656
1055,-5.36368,2.9355323
1056,-5.3546724,2.9285433
1057,-5.3224554,2.895731
1058,-5.325881,2.8989768
1059,-5.327944,2.8961844
1060,-5.2669797,2.821476
1061,-5.268575,2.821033
1062,-5.2164326,2.758419
1063,-5.1664,2.70354
1064,-5.1036935,2.6398828
1065,-5.1159005,2.6550212
1066,-5.08433,2.6222723
1067,-5.0786886,2.6161544
1068,-5.0704913,2.6092322
1069,-5.054922,2.595595
1070,-5.0261045,2.5674932
1071,-5.012916,2.5598965
1072,-5.0100455,2.5566163
1073,-4.961498,2.5169125
1074,-4.948975,2.5015414
1075,-4.9278836,2.4913232
1076,-4.976685,2.5184233
1077,-4.872254,2.4443653
1078,-4.8359694,2.4182396
1079,-4.819159,2.4046195
1080,-4.8373756,2.4201932
1081,-4.7849927,2.3756645
1082,-4.7948265,2.3864818
1083,-4.7611437,2.3596244
1084,-4.73408,2.3393137
1085,-4.6557016,2.2986436
1086,-4.620167,2.273571
1087,-4.6148057,2.265438
1088,-4.603998,2.2628539
1089,-4.5888133,2.2642105
1090,-4.499657,2.1803539
1091,-4.505894,2.2133045
1092,-4.495051,2.212037
1093,-4.459687,2.1835525
1094,-4.4756064,2.1993816
1095,-4.4772034,2.200262
1096,-4.4525294,2.1869285
1097,-4.421892,2.1774397
1098,-4.408592,2.1690216
1099,-4.217705,2.1071033
1100,-4.121736,2.05735
1101,-4.14302,2.0667446
1102,-4.1026626,2.0545852
1103,-4.098039,2.0504577
1104,-4.0525765,2.0272822
1105,-4.0385065,2.019195
1106,-4.049346,2.0409853
1107,-3.9880974,2.0135274
1108,-3.994638,2.017161
1109,-3.978126,2.0118454
1110,-3.8664553,1.9761964
1111,-3.8717387,1.9840373
1112,-3.87581,1.9884468
1113,-3.864084,1.9848771
1114,-3.7829893,1.9587773
1115,-3.7993488,1.969812
1116,-3.7188656,1.9492449
1117,-3.7398703,1.9556011
1118,-3.7180946,1.9516865
1119,-3.6677198,1.9448994
1120,-3.693419,1.947014
1121,-3.6701465,1.9410487
1122,-3.5621974,1.9313146
1123,-3.5594645,1.94391
1124,-3.5365083,1.9304258
1125,-3.3718154,1.9075353
1126,-3.3720627,1.9053084
1127,-3.398043,1.9087882
1128,-3.398967,1.9085387
1129,-3.3723388,1.9071556
1130,-3.3983922,1.9082129
1131,-3.3774605,1.906018
1132,-3.340666,1.9038095
1133,-3.3464131,1.9030721
1134,-3.221368,1.891551
1135,-3.166984,1.8845896
1136,-3.1110215,1.8848526
1137,-3.0572793,1.8772743
1138,-3.0108943,1.8677526
1139,-2.9888456,1.8667024
1140,-2.974438,1.8607438
1141,-2.9553735,1.8537288
1142,-2.990341,1.8631364
1143,-2.961409,1.8663353
1144,-2.9353135,1.8559271
1145,-2.907979,1.8479843
1146,-2.8592145,1.8428825
1147,-2.866712,1.8461676
1148,-2.8324196,1.8390093
1149,-2.819749,1.8354958
1150,-2.7584162,1.8066378
1151,-2.7965515,1.8320453
1152,-2.7653072,1.8323281
1153,-2.7531645,1.8222921
1154,-2.5838175,1.7856967
1155,-2.589213,1.7945656
1156,-2.6064928,1.7948903
1157,-2.5146513,1.7759994
1158,-2.483048,1.7693502
1159,-2.4542706,1.7610229
1160,-2.4190845,1.7516328
1161,-2.4011524,1.7465553
1162,-2.379203,1.7391006
1163,-2.3748019,1.7367843
1164,-2.3788872,1.7385123
1165,-2.363783,1.7351956
1166,-2.3618693,1.7336209
1167,-2.358228,1.7332592
1168,-2.252286,1.7126006
1169,-2.2179434,1.694905
1170,-2.1977808,1.6983293
1171,-2.2126222,1.6983445
1172,-2.1133616,1.6617327
1173,-2.1092837,1.6506841
1174,-2.0917835,1.652501
1175,-2.0867593,1.663549
1176,-2.0597453,1.6406034
1177,-1.9436401,1.5990074
1178,-1.9655478,1.6037279
1179,-1.9339647,1.5932194
1180,-1.8876317,1.5714751
1181,-1.936108,1.6019841
1182,-1.8562113,1.558342
1183,-1.8343538,1.5559683
1184,-1.8638598,1.5631698
1185,-1.7471111,1.5011231
1186,-1.7112651,1.4827299
1187,-1.6886116,1.4514313
1188,-1.6713223,1.4581059
1189,-1.659209,1.4485811
1190,-1.5970063,1.4195732
1191,-1.5617641,1.3918192
1192,-1.5325261,1.3695871
1193,-1.522111,1.363824
1194,-1.5276514,1.3676343
1195,-1.4878737,1.3387502
1196,-1.457502,1.3144454
1197,-1.4325356,1.2915468
1198,-1.4337668,1.2933286
1199,-1.4532467,1.3214842
1200,-1.3953425,1.2647883
1201,-1.3662053,1.238717
1202,-1.3644161,1.2377276
1203,-1.3537765,1.233556
1204,-1.351093,1.2290184
1205,-1.3233012,1.2030861
1206,-1.2806811,1.1531928
1207,-1.2810546,1.1543264
1208,-1.2577419,1.1339664
1209,-1.1780689,1.046191
1210,-1.232919,1.1023096
1211,-1.1296062,0.996167
1212,-1.1303382,0.9827919
1213,-1.152226,1.0075179
1214,-1.1201292,0.96848357
1215,-1.0893636,0.9209123
1216,-1.0974636,0.92906946
1217,-1.0725738,0.8959552
1218,-1.0628268,0.8792434
1219,-1.0091124,0.80558264
1220,-1.030947,0.81770056
1221,-1.0135939,0.80474573
1222,-1.0056754,0.78893995
1223,-1.0043764,0.71146405
1224,-1.0028645,0.7747891
1225,-1.0157188,0.75647753
1226,-0.98361063,0.7558315
1227,-0.97967446,0.73721975
1228,-0.97232896,0.72168
1229,-0.9747882,0.7185615
1230,-0.9530882,0.7159175
1231,-0.9510112,0.69922256
1232,-0.9646977,0.68114865
1233,-0.9212061,0.06257853
1234,-0.9183602,0.05960008
1235,-0.9237231,0.022878064
1236,-0.9265712,0.011917969
1237,-0.9283211,-0.017408907
1238,-0.9295951,-0.029789116
1239,-0.92480856,-0.011988714
1240,-0.9185372,-0.013115169
1241,-0.9369451,-0.05456004
1242,-0.95399225,-0.10725142
1243,-0.9367096,-0.07419441
1244,-0.9350744,-0.0920704
1245,-0.94343895,-0.103670314
1246,-0.9491148,-0.11795612
1247,-0.9581388,-0.13196458
1248,-0.9747498,-0.15800804
1249,-0.9733135,-0.17459956
1250,-0.9642174,-0.14483112
1251,-0.9899284,-0.21114351
1252,-0.97807086,-0.18360019
1253,-0.9921616,-0.22281513
1254,-1.0382619,-0.3254825
1255,-1.0132896,-0.27897847
1256,-1.1765984,-0.7001094
1257,-1.1750466,-0.70156825
1258,-1.1384767,-0.6623209
1259,-1.2045621,-0.7454379
1260,-1.1870255,-0.7237848
1261,-1.245077,-0.8062984
1262,-1.2249755,-0.7891723
1263,-1.231846,-0.8009805
1264,-1.2087907,-0.78073895
1265,-1.269932,-0.8658448
1266,-1.2682998,-0.85749197
1267,-1.2794136,-0.8762633
1268,-1.3381238,-0.9593093
1269,-1.3492551,-0.9748815
1270,-1.3864733,-1.0317051
1271,-1.4097457,-1.0600662
1272,-1.4439973,-1.111632
1273,-1.4615391,-1.1340647
1274,-1.472082,-1.1527588
1275,-1.4721907,-1.153695
1276,-1.4665959,-1.154554
1277,-1.5789794,-1.2858298
1278,-1.52087,-1.2170897
1279,-1.5680901,-1.2762569
1280,-1.6062511,-1.3250467
1281,-1.6256869,-1.349629
1282,-1.6532869,-1.3822083
1283,-1.7049056,-1.4444364
1284,-1.709852,-1.4485906
1285,-1.7321547,-1.4736917
1286,-1.7955599,-1.5480697
1287,-1.8127981,-1.5681216
1288,-1.8421857,-1.5999933
1289,-1.9071925,-1.6685857
1290,-1.888586,-1.6519108
1291,-1.94608,-1.709794
1292,-1.9390018,-1.7043238
1293,-1.9848207,-1.7497408
1294,-2.0253782,-1.789044
1295,-2.046635,-1.8114663
1296,-2.0955968,-1.8580132
1297,-2.1376667,-1.8998028
1298,-2.1522138,-1.9118907
1299,-2.1329887,-1.8933862
1300,-2.186275,-1.9428802
1301,-2.2225099,-1.9731853
1302,-2.2418387,-1.9947236
1303,-2.251941,-2.0021183
1304,-2.2869284,-2.0334067
1305,-2.3576586,-2.0949628
1306,-2.322549,-2.0641394
1307,-2.3925853,-2.1236546
1308,-2.4027045,-2.1296918
1309,-2.4246638,-2.1494339
1310,-2.4622443,-2.179627
1311,-2.463929,-2.1795986
1312,-2.4799616,-2.186794
1313,-2.5469296,-2.2426598
1314,-2.5716052,-2.265586
1315,-2.624991,-2.3059227
1316,-2.6199865,-2.2949872
1317,-2.6984496,-2.3613374
1318,-2.6982927,-2.357998
1319,-2.7324142,-2.3819628
1320,-2.8012118,-2.4318619
1321,-2.8263397,-2.451982
1322,-2.899923,-2.5026548
1323,-2.9360828,-2.5258272
1324,-2.9332583,-2.522128
1325,-2.9572396,-2.5360076
1326,-2.9883947,-2.560933
1327,-3.0079863,-2.5733082
1328,-3.0524607,-2.6067529
1329,-3.045861,-2.596012
1330,-3.1097217,-2.6404738
1331,-3.1075783,-2.6393046
1332,-3.1769624,-2.6821508
1333,-3.1609292,-2.6713672
1334,-3.2620668,-2.7355778
1335,-3.2774231,-2.7455523
1336,-3.3079214,-2.7640347
1337,-3.3558362,-2.7927837
1338,-3.4713876,-2.861876
1339,-3.484932,-2.8718088
1340,-3.5472617,-2.911379
1341,-3.5285084,-2.897902
1342,-3.543406,-2.9054172
1343,-3.5940955,-2.9339185
1344,-3.6205652,-2.9504611
1345,-3.6790571,-2.9917371
1346,-3.6647422,-2.9731855
1347,-3.7406518,-3.013417
1348,-3.8600657,-3.0737672
1349,-3.920174,-3.1041143
1350,-3.9344335,-3.1117895
1351,-3.9563222,-3.1197853
1352,-4.0039196,-3.1431522
1353,-4.014785,-3.145067
1354,-4.0540566,-3.1663165
1355,-4.0618086,-3.154948
1356,-4.127342,-3.2052474
1357,-4.1982207,-3.2434871
1358,-4.1935077,-3.2416859
1359,-4.2475643,-3.2698295
1360,-4.2967653,-3.2974133
1361,-4.343494,-3.3234665
1362,-4.387315,-3.3473952
1363,-4.4368625,-3.3682272
1364,-4.471323,-3.393201
1365,-4.493508,-3.4055045
1366,-4.5472136,-3.4327161
1367,-4.6199,-3.4677484
1368,-4.639953,-3.4815683
1369,-4.65236,-3.4878469
1370,-4.7354164,-3.5293796
1371,-4.854284,-3.5826514
1372,-4.9344687,-3.6309886
1373,-4.963054,-3.6391964
1374,-4.9809036,-3.6478283
1375,-5.0203953,-3.667037
1376,-5.035542,-3.674193
1377,-5.0728536,-3.6923175
1378,-5.1114383,-3.711246
1379,-5.1296945,-3.719844
1380,-5.156897,-3.7330387
1381,-5.200535,-3.7536845
1382,-5.2523713,-3.7735665
1383,-5.3092494,-3.8052409
1384,-5.3226385,-3.8114324
1385,-5.4077315,-3.8520987
1386,-5.527153,-3.9082603
1387,-5.52875,-3.909523
1388,-5.5936995,-3.9399862
1389,-5.634804,-3.9593093
1390,-5.6738153,-3.9756782
1391,-5.732295,-4.00598
1392,-5.7756486,-4.029433
1393,-5.803314,-4.0391455
1394,-5.845198,-4.0617757
1395,-5.8956184,-4.0871053
1396,-5.912662,-4.097159
1397,-5.980901,-4.128885
1398,-5.9934826,-4.126878
1399,-6.0583363,-4.175007
1400,-6.0674143,-4.1726956
1401,-6.110417,-4.194905
1402,-6.1219196,-4.1978436
1403,-6.150143,-4.215794
1404,-6.2278724,-4.2619696
1405,-6.236977,-4.2638507
1406,-6.2814755,-4.295844
1407,-6.2496195,-4.2722263
1408,-6.414579,-4.357944
1409,-6.457072,-4.382232
1410,-6.5011854,-4.4059386
1411,-6.494063,-4.3962855
1412,-6.56142,-4.441403
1413,-6.5822206,-4.4559855
1414,-6.580552,-4.4432983
1415,-6.6698413,-4.500312
1416,-6.722168,-4.5301905
1417,-6.6838474,-4.5084186
1418,-6.738335,-4.5399837
1419,-6.764515,-4.5525517
1420,-6.7723503,-4.5550356
1421,-6.8385773,-4.5984316
1422,-6.8917933,-4.630301
1423,-6.868609,-4.612976
1424,-6.85632,-4.597313
1425,-6.885673,-4.6229076
1426,-6.959111,-4.667334
1427,-7.16016,-4.7880588
1428,-7.188241,-4.8047314
1429,-7.192114,-4.803404
1430,-7.2863746,-4.877321
1431,-7.2825756,-4.8612094
1432,-7.3134704,-4.883539
1433,-7.373033,-4.9266014
1434,-7.4276857,-4.970303
1435,-7.4418063,-4.9742084
1436,-7.4655004,-4.9906397
1437,-7.506932,-5.019068
1438,-7.5175886,-5.0266085
1439,-7.5524464,-5.0496917
1440,-7.613986,-5.0982637
1441,-7.6242685,-5.098973
1442,-7.67612,-5.1368732
1443,-7.679764,-5.1374946
1444,-7.826936,-5.2452955
1445,-7.8164153,-5.237416
1446,-7.857242,-5.2677536
1447,-7.909846,-5.306001
1448,-8.036951,-5.398574
1449,-8.041826,-5.3996882
1450,-8.07158,-5.4208283
1451,-8.081688,-5.4271812
1452,-8.137572,-5.475495
1453,-8.149144,-5.482804
1454,-8.212707,-5.5370746
1455,-8.195845,-5.523568
1456,-8.243528,-5.565351
1457,-8.266024,-5.5835066
1458,-8.297116,-5.611909
1459,-8.348665,-5.655868
1460,-8.316607,-5.6270223
1461,-8.335675,-5.6442475
1462,-8.401178,-5.7074623
1463,-8.395526,-5.700645
1464,-8.451497,-5.751811
1465,-8.455587,-5.7564287
1466,-8.490341,-5.7886977
1467,-8.525761,-5.825025
1468,-8.517279,-5.8156624
1469,-8.549836,-5.8472233
1470,-8.542876,-5.8381395
1471,-8.660231,-5.9580507
1472,-8.693955,-5.9939027
1473,-8.726983,-6.028887
1474,-8.729894,-6.0336027
1475,-8.723611,-6.0272565
1476,-8.829996,-6.145873
1477,-8.827693,-6.1401978
1478,-8.881303,-6.1924233
1479,-8.868233,-6.1955776
1480,-8.943804,-6.278291
1481,-8.953643,-6.2915754
1482,-8.973538,-6.312145
1483,-8.995219,-6.340227
1484,-9.029596,-6.38234
1485,-9.048959,-6.410752
1486,-9.090139,-6.4649653
1487,-9.111406,-6.494449
1488,-9.131436,-6.516718
1489,-9.152111,-6.5575967
1490,-9.165868,-6.5748324
1491,-9.189121,-6.610915
1492,-9.211403,-6.64066
1493,-9.210436,-6.6484103
1494,-9.2653265,-6.757917
1495,-9.287256,-6.797783
1496,-9.285755,-6.794987
1497,-9.29107,-6.8004203
1498,-9.30254,-6.8299317
1499,-9.315484,-6.8586698
1500,-9.337026,-6.915621
1501,-9.351322,-6.944488
1502,-9.369887,-7.004899
1503,-9.377962,-7.0366454
1504,-9.400618,-7.050238
1505,-9.413691,-7.0901127
1506,-9.407408,-7.0978727
1507,-9.411098,-7.1071897
1508,-9.440344,-7.16973
1509,-9.4231825,-7.1469474
1510,-9.433181,-7.1825566
1511,-9.443862,-7.2137527
1512,-9.4329,-7.234917
1513,-9.431116,-7.216033
1514,-9.469269,-7.4685526
1515,-9.472697,-7.496135
1516,-9.471964,-7.5167594
1517,-9.475913,-7.474871
1518,-9.497783,-7.5384207
1519,-9.474769,-7.5608835
1520,-9.473241,-7.5990596
1521,-9.4613085,-7.647166
1522,-9.470965,-7.664975
1523,-9.471487,-7.707272
1524,-9.471728,-7.7142677
1525,-9.454021,-7.7675915
1526,-9.471046,-7.7631755
1527,-9.472985,-7.762109
1528,-9.468511,-7.7885027
1529,-9.46763,-7.810859
1530,-9.469134,-7.821858
1531,-9.46299,-7.872244
1532,-9.463599,-7.862763
1533,-9.461348,-7.8970065
1534,-9.461504,-7.882787
1535,-9.458135,-7.9047327
1536,-9.449867,-8.022364
1537,-9.452773,-7.9790974
1538,-9.449862,-8.143029
1539,-9.428175,-8.206617
1540,-9.397579,-8.300261
1541,-9.414778,-8.257554
1542,-9.390402,-8.353453
1544,-9.390491,-8.350923
1545,-9.387771,-8.379091
1546,-9.397476,-8.340645
1547,-9.394271,-8.354451
1549,-9.369363,-8.467038
1550,-9.377885,-8.412377
1551,-9.307459,-8.776826
1552,-9.296064,-8.7878685
1553,-9.294578,-8.819355
1554,-9.2834015,-8.834129
1555,-9.284378,-8.823841
1556,-9.305434,-8.800316
1557,-9.279538,-8.860889
1558,-9.274995,-8.858562
1559,-9.269299,-8.878497
1560,-9.228061,-8.943364
1561,-9.209335,-8.999625
1562,-9.224937,-8.990383
1563,-9.227418,-8.98331
1564,-9.233175,-9.002775
1565,-9.236067,-8.97301
1566,-9.227831,-9.016169
1567,-9.208725,-9.044738
1568,-9.179146,-9.116581
1569,-9.175298,-9.128881
1570,-9.157787,-9.169277
1571,-9.136354,-9.227169
1572,-9.149847,-9.203457
1573,-9.14001,-9.242074
1574,-9.128902,-9.270351
1575,-9.120529,-9.279823
1576,-9.110116,-9.292589
1577,-9.095989,-9.356086
1578,-9.095314,-9.359217
1579,-9.080568,-9.385242
1580,-9.067877,-9.433851
1581,-9.047547,-9.468898
1582,-9.0316305,-9.501342
1583,-9.053411,-9.4724045
1584,-9.05487,-9.479596
1585,-8.999457,-9.616978
1586,-8.994563,-9.627796
1587,-8.987325,-9.634907
1588,-8.987589,-9.647963
1589,-8.960036,-9.709659
1590,-8.947096,-9.733048
1591,-8.961509,-9.759739
1592,-8.931523,-9.784028
1593,-8.915416,-9.825596
1594,-8.899365,-9.84692
1595,-8.900248,-9.866542
1596,-8.880828,-9.902928
1597,-8.861398,-9.924579
1598,-8.832323,-9.972266
1599,-8.781943,-9.987438
1600,-8.8343935,-9.97556
1601,-8.824575,-9.996783
1602,-8.80687,-10.052297
1603,-8.756044,-10.118925
1604,-8.780156,-10.101793
1605,-8.779231,-10.10117
1606,-8.776983,-10.125206
1607,-8.731692,-10.184375
1608,-8.756172,-10.153522
1609,-8.668751,-10.303014
1610,-8.707749,-10.244792
1611,-8.749302,-10.235672
1612,-8.654143,-10.326977
1613,-8.670804,-10.29133
1614,-8.644038,-10.347475
1615,-8.644755,-10.352619
1616,-8.64292,-10.356974
1617,-8.627725,-10.379002
1618,-8.604533,-10.422511
1619,-8.600994,-10.431729
1620,-8.580721,-10.461848
1621,-8.539729,-10.537975
1622,-8.485901,-10.631069
1623,-8.389931,-10.786645
1624,-8.404176,-10.774122
1625,-8.389958,-10.791774
1626,-8.376092,-10.818349
1627,-8.35937,-10.838576
1628,-8.362262,-10.836345
1629,-8.339092,-10.866972
1630,-8.330249,-10.884861
1631,-8.314299,-10.906324
1632,-8.295101,-10.930217
1633,-8.308993,-10.917683
1634,-8.245332,-10.993946
1635,-8.210041,-11.035089
1636,-8.275745,-10.963124
1637,-8.203493,-11.050943
1638,-8.18956,-11.072066
1639,-8.158585,-11.108267
1640,-8.151189,-11.117963
1641,-8.1303835,-11.1408415
1642,-8.124397,-11.148957
1643,-8.145772,-11.125208
1644,-8.113351,-11.162594
1645,-8.089671,-11.192223
1646,-8.040252,-11.246444
1647,-8.099736,-11.181247
1648,-7.9981513,-11.289842
1649,-8.006506,-11.280713
1650,-8.037087,-11.252349
1651,-7.9422216,-11.362782
1652,-7.9165707,-11.38223
1653,-7.9008265,-11.395682
1654,-7.89009,-11.409146
1655,-7.792238,-11.505542
1656,-7.838066,-11.458503
1657,-7.791035,-11.504792
1658,-7.7598457,-11.532963
1659,-7.759815,-11.533015
1660,-7.717827,-11.571902
1661,-7.7221947,-11.567418
1662,-7.7038174,-11.58118
1663,-7.6904655,-11.593662
1664,-7.6362157,-11.647052
1665,-7.6402903,-11.640366
1666,-7.5789385,-11.6963415
1667,-7.5423474,-11.729391
1668,-7.5427136,-11.729167
1669,-7.576302,-11.693129
1670,-7.5477843,-11.71977
1671,-7.5055537,-11.7574625
1672,-7.4829535,-11.777528
1673,-7.4528184,-11.802057
1674,-7.458266,-11.797693
1675,-7.4318457,-11.817569
1676,-7.432581,-11.81657
1677,-7.429107,-11.816078
1678,-7.426048,-11.821351
1679,-7.378333,-11.857394
1680,-7.40737,-11.836058
1681,-7.363689,-11.863801
1682,-7.3584957,-11.86716
1683,-7.3451614,-11.874021
1684,-7.337903,-11.878791
1691,-6.6958623,-12.280941
1692,-6.6650944,-12.300041
1693,-6.679666,-12.28424
1694,-6.659345,-12.297968
1695,-6.621052,-12.333104
1696,-6.6231236,-12.328343
1697,-6.6248593,-12.327036
1698,-6.603422,-12.347126
1699,-6.5677624,-12.371332
1700,-6.54513,-12.382564
1701,-6.509346,-12.411439
1702,-6.5086036,-12.407426
1703,-6.4688954,-12.43658
1704,-6.4990273,-12.409531
1705,-6.4047804,-12.481001
1706,-6.396975,-12.48319
1707,-6.3559885,-12.5107975
1708,-6.3034477,-12.555606
1709,-6.327751,-12.530201
1710,-6.253104,-12.581198
1711,-6.2006216,-12.6196165
1712,-6.1583686,-12.647839
1713,-6.170134,-12.638485
1714,-6.090298,-12.695288
1715,-6.0040445,-12.756009
1716,-5.990102,-12.764979
1717,-5.981816,-12.768559
1718,-5.949386,-12.794125
1719,-5.9166093,-12.819023
1720,-5.881621,-12.846969
1721,-5.848865,-12.87467
1722,-5.8526645,-12.871434
1723,-5.8382993,-12.883704
1724,-5.808779,-12.90704
1725,-5.7933793,-12.919993
1726,-5.7631216,-12.944711
1727,-5.748382,-12.959847
1728,-5.676906,-13.025831
1729,-5.6901226,-13.012504
1730,-5.638188,-13.060445
1731,-5.620359,-13.075257
1732,-5.585532,-13.109796
1733,-5.544384,-13.146649
1734,-5.5795207,-13.110971
1735,-5.5516815,-13.138295
1736,-5.485186,-13.202745
1737,-5.4701657,-13.21739
1738,-5.447525,-13.240331
1739,-5.4334993,-13.254265
1740,-5.4358807,-13.252489
1741,-5.413449,-13.275335
1742,-5.4042735,-13.285191
1743,-5.379767,-13.312132
1744,-5.3944235,-13.294868
1745,-5.34857,-13.343364
1746,-5.398031,-13.287953
1747,-5.3699994,-13.322287
1748,-5.36704,-13.324859
1749,-5.354775,-13.33875
1750,-5.303229,-13.395113
1751,-5.2801223,-13.420614
1752,-5.2853103,-13.415706
1753,-5.2540073,-13.450219
1754,-5.2420626,-13.46369
1755,-5.0669184,-13.676744
1756,-5.0671124,-13.676327
1757,-5.0216393,-13.727056
1758,-5.0427804,-13.70357
1759,-5.0387754,-13.709059
1760,-5.0550256,-13.690645
1761,-5.064713,-13.682866
1762,-5.0048227,-13.744829
1763,-5.0411944,-13.706672
1764,-5.0277443,-13.722169
1765,-5.0202446,-13.729234
1766,-5.01247,-13.736777
1767,-4.926344,-13.831099
1768,-4.9350495,-13.823664
1769,-4.948116,-13.808051
1770,-4.8964005,-13.857379
1771,-4.879548,-13.877869
1772,-4.8454957,-13.909826
1773,-5.0141296,-13.733004
1774,-4.8487782,-13.917032
1775,-4.8273306,-13.940025
1776,-4.865802,-13.901643
1777,-4.8543177,-13.908187
1778,-4.7945623,-13.978729
1779,-4.7569413,-14.018934
1780,-4.7446504,-14.026521
1781,-4.77829,-13.99824
1782,-4.7709365,-14.027342
1783,-4.765475,-14.012508
1784,-4.766919,-14.011392
1785,-4.7299247,-14.04657
1786,-4.7435017,-14.033746
1787,-4.7233725,-14.056732
1788,-4.668191,-14.113779
1789,-4.6934648,-14.086471
1790,-4.6707335,-14.111343
1791,-4.68376,-14.0968895
1792,-4.6737714,-14.106957
1793,-4.6524262,-14.125927
1794,-4.657264,-14.124325
1795,-4.6481123,-14.133788
1796,-4.634115,-14.147321
1797,-4.63315,-14.148955
1798,-4.6261234,-14.156017
1799,-4.592537,-14.188411
1800,-4.627935,-14.153667
1801,-4.6259217,-14.155749
1802,-1.573342,-8.466634
1803,-1.5760597,-8.435847
1804,-1.5769547,-8.453972
1805,-1.5928544,-8.469906
1806,-1.5761644,-8.452075
1807,-1.5831776,-8.453978
1808,-1.596201,-8.472489
1809,-1.601139,-8.491199
1810,-1.5958308,-8.483642
1811,-1.6146872,-8.520322
1812,-1.6552426,-8.567513
1813,-1.6222129,-8.539073
1814,-1.6225297,-8.530505
1815,-1.6269972,-8.534104
1816,-1.6279299,-8.566451
1817,-1.6309452,-8.591472
1818,-1.65858,-8.72314
1819,-1.6397085,-8.609252
1820,-1.63383,-8.619692
1821,-1.6271856,-8.568558
1822,-1.6433486,-8.604087
1823,-1.6450652,-8.62152
1824,-1.6322523,-8.945737
1825,-1.668834,-8.964533
1826,-1.6780483,-8.973979
1827,-1.6703925,-8.982198
1828,-1.6846286,-9.027676
1829,-1.6722065,-8.999699
1830,-1.654501,-8.94581
1831,-1.6696693,-9.055999
1832,-1.6687697,-9.027418
1833,-1.666215,-9.0704
1834,-1.6644937,-9.076672
1835,-1.6685745,-9.059893
1836,-1.6507797,-9.103181
1837,-1.6548761,-9.134315
1838,-1.6509715,-9.152703
1839,-1.653158,-9.15191
1840,-1.649481,-9.162684
1841,-1.6486077,-9.184758
1842,-1.6476253,-9.2001095
1843,-1.6431762,-9.242876
1844,-1.6274909,-9.244816
1845,-1.6429738,-9.264061
1846,-1.6410595,-9.268784
1847,-1.6386695,-9.337684
1848,-1.6341901,-9.330629
1849,-1.6007684,-9.584795
1850,-1.6099505,-9.571952
1851,-1.6160059,-9.6019335
1852,-1.5767318,-9.649525
1853,-1.5940721,-9.631331
1854,-1.5877018,-9.66409
1855,-1.5749463,-9.726639
1856,-1.5698974,-9.749565
1857,-1.5679845,-9.767465
1858,-1.5745013,-9.757582
1859,-1.5626863,-9.808115
1860,-1.5425466,-9.882779
1861,-1.538552,-9.890171
1862,-1.5469791,-9.910681
1863,-1.532279,-9.925543
1864,-1.516704,-9.985536
1865,-1.5129926,-10.000522
1866,-1.5055699,-10.029286
1867,-1.5035121,-10.036155
1868,-1.4993892,-10.0552845
1869,-1.473803,-10.145818
1870,-1.4650224,-10.174913
1871,-1.4491673,-10.206945
1872,-1.4309326,-10.259064
1873,-1.4269438,-10.268279
1874,-1.4243433,-10.279891
1875,-1.386941,-10.376824
1876,-1.3763205,-10.410003
1877,-1.372918,-10.4197855
1878,-1.3657267,-10.431246
1879,-1.3702368,-10.433389
1880,-1.3660543,-10.4389105
1881,-1.3536949,-10.482009
1882,-1.3693805,-10.494602
1883,-1.3136914,-10.579827
1884,-1.3158735,-10.591082
1885,-1.2922499,-10.63857
1886,-1.2943587,-10.643881
1887,-1.2961404,-10.641957
1888,-1.2752845,-10.691942
1889,-1.2629269,-10.725109
1890,-1.2834634,-10.652227
1891,-1.2115521,-10.912346
1892,-1.1447687,-11.062947
1893,-1.1679674,-11.024676
1894,-1.1676767,-11.029349
1895,-1.1575025,-11.056225
1896,-1.1521627,-11.0696945
1897,-1.1337886,-11.111676
1898,-1.1545804,-11.098006
1899,-1.1089199,-11.150777
1900,-1.1119355,-11.161343
1901,-1.0767202,-11.23546
1902,-1.0907975,-11.218331
1903,-1.0693868,-11.264946
1904,-1.0514106,-11.30371
1905,-1.042968,-11.323445
1906,-1.0231552,-11.367243
1907,-1.0154068,-11.382478
1908,-0.9886827,-11.437436
1909,-0.9696525,-11.475328
1910,-0.9386048,-11.543813
1911,-0.9406666,-11.544353
1912,-0.91857475,-11.588407
1913,-0.9128508,-11.605273
1914,-0.8803935,-11.659967
1915,-0.87077147,-11.678057
1916,-0.85595256,-11.711473
1917,-0.81229514,-11.771132
1918,-0.7812025,-11.8199625
1919,-0.7267361,-11.906936
1920,-0.7406233,-11.881202
